INCIDENT_KEY,OCCUR_DATE,OCCUR_TIME,BORO,PRECINCT,JURISDICTION_CODE,LOCATION_DESC,STATISTICAL_MURDER_FLAG,PERP_AGE_GROUP,PERP_SEX,PERP_RACE,VIC_AGE_GROUP,VIC_SEX,VIC_RACE,X_COORD_CD,Y_COORD_CD,Latitude,Longitude
213921487,06/05/2020,00:31:00,BROOKLYN,79,2,MULTI DWELL - PUBLIC HOUS,false,,,,18-24,M,BLACK,998205,190419,40.689330153000071,-73.949681447999978
212823698,05/07/2020,15:06:00,QUEENS,114,2,MULTI DWELL - PUBLIC HOUS,false,18-24,M,ASIAN / PACIFIC ISLANDER,25-44,M,UNKNOWN,998644,214588,40.755667508000045,-73.948046782999938
214778538,06/30/2020,21:00:00,BROOKLYN,73,0,MULTI DWELL - APT BUILD,false,,,,18-24,M,BLACK,1008676,178766,40.65732259300006,-73.911966569999947
214778538,06/30/2020,21:00:00,BROOKLYN,73,0,MULTI DWELL - APT BUILD,false,,,,25-44,M,BLACK,1008676,178766,40.65732259300006,-73.911966569999947
206931576,01/05/2020,14:25:00,BROOKLYN,79,0,GROCERY/BODEGA,false,,,,18-24,M,BLACK,998095,188080,40.682910305000064,-73.950082900999973
212903585,05/08/2020,01:05:00,BROOKLYN,83,0,,false,25-44,M,WHITE HISPANIC,25-44,M,WHITE HISPANIC,1007545,193394,40.697476184000038,-73.915992296999946
213385782,05/21/2020,23:25:00,BROOKLYN,81,0,,false,,,,18-24,F,BLACK HISPANIC,1001546,190106,40.688465142000041,-73.937635024999963
209098666,02/05/2020,23:13:00,MANHATTAN,34,0,MULTI DWELL - APT BUILD,false,18-24,M,BLACK HISPANIC,18-24,M,WHITE HISPANIC,1003543,250846,40.855176376000031,-73.930259821999982
210827321,03/10/2020,02:20:00,BRONX,40,0,,false,25-44,M,BLACK,25-44,M,BLACK,1007956,233989,40.80889802400003,-73.914366989999962
211273196,03/20/2020,00:02:00,BRONX,40,2,MULTI DWELL - PUBLIC HOUS,false,45-64,M,BLACK,25-44,F,WHITE HISPANIC,1009769,236748,40.816465657000037,-73.907807307999974
214431180,06/21/2020,02:30:00,STATEN ISLAND,120,0,,false,,,,18-24,M,BLACK,959909,161320,40.609437266000043,-74.087667033999935
212170023,04/19/2020,08:50:00,BROOKLYN,75,0,GAS STATION,true,,,,25-44,M,BLACK,1014436,179503,40.659327733000055,-73.891203407999967
212200405,04/20/2020,19:36:00,BROOKLYN,79,2,MULTI DWELL - PUBLIC HOUS,true,,,,25-44,M,BLACK,1000215,193000,40.696411003000037,-73.942427523999982
213778871,06/02/2020,18:05:00,BROOKLYN,67,0,,true,,,,45-64,M,BLACK,1006872,177464,40.653753681000069,-73.918472812999937
213778871,06/02/2020,18:05:00,BROOKLYN,67,0,,true,,,,65+,M,BLACK,1006872,177464,40.653753681000069,-73.918472812999937
214693511,06/27/2020,01:10:00,BROOKLYN,73,0,,false,,,,25-44,M,BLACK,1007237,183220,40.669551686000034,-73.917137747999959
214693507,06/26/2020,20:40:00,BROOKLYN,73,0,COMMERCIAL BLDG,false,,,,18-24,M,BLACK,1007237,183220,40.669551686000034,-73.917137747999959
214058822,06/10/2020,04:35:00,BRONX,44,0,,false,,,,25-44,M,BLACK,1008524,247043,40.844725980000078,-73.912267947999965
212516311,04/29/2020,15:30:00,BRONX,46,0,,false,,,,<18,M,BLACK,1009085,248078,40.847565189000079,-73.910236494999936
213819784,06/03/2020,07:15:00,BRONX,44,0,,true,,,,25-44,M,BLACK,1010606,245659,40.840921337000054,-73.904748420999965
213723898,05/30/2020,18:30:00,QUEENS,105,0,,false,,,,25-44,M,BLACK,1059557,197917,40.70960094600008,-73.728370757999983
214694696,06/27/2020,23:45:00,BRONX,44,0,,false,,,,25-44,M,BLACK,1007952,241445,40.829362650000064,-73.914355106999949
210156781,02/26/2020,22:50:00,MANHATTAN,34,0,MULTI DWELL - APT BUILD,false,18-24,M,BLACK HISPANIC,25-44,F,BLACK HISPANIC,1006293,254234,40.864468978000048,-73.920307801999968
210156781,02/26/2020,22:50:00,MANHATTAN,34,0,MULTI DWELL - APT BUILD,false,18-24,M,BLACK HISPANIC,25-44,M,WHITE,1006293,254234,40.864468978000048,-73.920307801999968
214693509,06/26/2020,15:53:00,MANHATTAN,23,2,,false,,,,25-44,U,UNKNOWN,998751,226901,40.789463300000079,-73.947634003999951
206932848,01/04/2020,23:38:00,QUEENS,113,0,CHAIN STORE,false,,,,25-44,M,BLACK,1052792,187298,40.680509357000062,-73.752879880999956
208600971,01/27/2020,21:30:00,BROOKLYN,69,0,GROCERY/BODEGA,false,25-44,M,BLACK,25-44,M,BLACK,1011203,174515,40.645647196000027,-73.902875886999936
214186184,06/14/2020,22:50:00,BRONX,43,2,MULTI DWELL - PUBLIC HOUS,false,,,,25-44,M,BLACK,1017970,243163,40.83404549800008,-73.878146818999937
206931573,01/03/2020,17:30:00,BRONX,44,0,,false,,,,18-24,M,WHITE HISPANIC,1008669,246692,40.843762188000028,-73.91174515299997
214312557,06/17/2020,00:33:00,BRONX,42,0,MULTI DWELL - APT BUILD,false,,,,18-24,M,WHITE HISPANIC,1015667,243850,40.835939606000068,-73.886465988999987
214312557,06/17/2020,00:33:00,BRONX,42,0,MULTI DWELL - APT BUILD,false,,,,<18,M,BLACK,1015667,243850,40.835939606000068,-73.886465988999987
214693789,06/28/2020,16:57:00,MANHATTAN,23,0,MULTI DWELL - APT BUILD,false,,,,18-24,M,BLACK,999211,227549,40.791241119000063,-73.945971362999956
214184464,06/13/2020,23:02:00,MANHATTAN,25,0,,false,,,,45-64,M,BLACK,1000845,233657,40.808002994000049,-73.940055249999943
214431182,06/19/2020,23:00:00,BROOKLYN,75,0,PVT HOUSE,false,,,,25-44,M,BLACK,1018125,184815,40.673894635000067,-73.877880636999976
211964520,04/11/2020,19:48:00,MANHATTAN,23,2,MULTI DWELL - PUBLIC HOUS,false,25-44,M,BLACK,25-44,M,BLACK,1001747,228590,40.794093725000039,-73.936810154999989
211964520,04/11/2020,19:48:00,MANHATTAN,23,2,MULTI DWELL - PUBLIC HOUS,true,25-44,M,BLACK,25-44,M,BLACK,1001747,228590,40.794093725000039,-73.936810154999989
212286968,04/22/2020,20:35:00,QUEENS,105,0,,false,,,,25-44,M,ASIAN / PACIFIC ISLANDER,1058740,195560,40.703138482000043,-73.731343713999934
212336415,04/24/2020,02:53:00,BRONX,43,0,,false,18-24,M,BLACK,18-24,M,BLACK,1026934,240787,40.827485296000077,-73.845768611999972
213188084,05/16/2020,20:40:00,QUEENS,105,0,,false,18-24,M,BLACK,18-24,M,BLACK,1058631,182831,40.668201363000037,-73.731877352999959
208733991,01/29/2020,20:30:00,BROOKLYN,75,0,,false,25-44,M,WHITE HISPANIC,25-44,F,BLACK,1017119,183909,40.671411663000072,-73.881511723999949
208733991,01/29/2020,20:30:00,BROOKLYN,75,0,,false,25-44,M,WHITE HISPANIC,25-44,M,BLACK,1017119,183909,40.671411663000072,-73.881511723999949
211066106,03/13/2020,16:53:00,BROOKLYN,78,0,,true,25-44,M,BLACK,25-44,M,BLACK,989890,184527,40.673167153000065,-73.97966923499996
208549424,01/26/2020,17:30:00,MANHATTAN,32,2,MULTI DWELL - PUBLIC HOUS,false,25-44,F,BLACK,45-64,M,BLACK,1000126,238706,40.821862408000072,-73.942640553999979
211362503,03/21/2020,00:13:00,MANHATTAN,7,2,MULTI DWELL - PUBLIC HOUS,false,18-24,M,BLACK,25-44,M,BLACK,989667,212965,40.751222840000025,-73.980450272999974
211362503,03/21/2020,00:13:00,MANHATTAN,7,2,MULTI DWELL - PUBLIC HOUS,false,18-24,M,BLACK,25-44,M,BLACK HISPANIC,989667,212965,40.751222840000025,-73.980450272999974
211362503,03/21/2020,00:13:00,MANHATTAN,7,2,MULTI DWELL - PUBLIC HOUS,false,25-44,M,BLACK,25-44,M,BLACK,989667,212965,40.751222840000025,-73.980450272999974
211362503,03/21/2020,00:13:00,MANHATTAN,7,2,MULTI DWELL - PUBLIC HOUS,false,25-44,M,BLACK,25-44,M,BLACK HISPANIC,989667,212965,40.751222840000025,-73.980450272999974
211362503,03/21/2020,00:13:00,MANHATTAN,7,2,MULTI DWELL - PUBLIC HOUS,false,<18,M,BLACK,25-44,M,BLACK,989667,212965,40.751222840000025,-73.980450272999974
211362503,03/21/2020,00:13:00,MANHATTAN,7,2,MULTI DWELL - PUBLIC HOUS,false,<18,M,BLACK,25-44,M,BLACK HISPANIC,989667,212965,40.751222840000025,-73.980450272999974
214468087,06/22/2020,23:40:00,STATEN ISLAND,120,0,PVT HOUSE,false,,,,25-44,M,BLACK,960126,172813,40.640983725000069,-74.086926572999971
211362501,03/21/2020,01:15:00,QUEENS,115,0,,false,18-24,M,BLACK,25-44,M,BLACK,1019686,216471,40.76077656700005,-73.872086532999958
211362501,03/21/2020,01:15:00,QUEENS,115,0,,false,25-44,M,BLACK,25-44,M,BLACK,1019686,216471,40.76077656700005,-73.872086532999958
214693506,06/26/2020,02:57:00,MANHATTAN,23,2,MULTI DWELL - PUBLIC HOUS,false,,,,18-24,F,BLACK,1001246,228856,40.794824801000061,-73.938618867999935
213499452,05/25/2020,10:09:00,BROOKLYN,67,0,PVT HOUSE,false,,,,25-44,M,BLACK,1002407,177673,40.654337620000035,-73.93456389399995
213187662,05/15/2020,23:13:00,BRONX,52,0,,false,25-44,M,BLACK HISPANIC,25-44,M,UNKNOWN,1016850,255804,40.868745475000026,-73.882132714999955
214778542,06/30/2020,23:39:00,QUEENS,110,0,,true,,,,18-24,M,WHITE HISPANIC,1020360,211782,40.747903738000048,-73.869678749999935
214430796,06/20/2020,05:13:00,QUEENS,114,2,MULTI DWELL - PUBLIC HOUS,false,,,,25-44,M,BLACK,999484,214810,40.756275434000031,-73.945014328999946
211788599,04/06/2020,17:40:00,BROOKLYN,73,2,MULTI DWELL - PUBLIC HOUS,false,18-24,M,BLACK,18-24,F,BLACK,1010876,182683,40.668067545000042,-73.904021986999965
211788599,04/06/2020,17:40:00,BROOKLYN,73,2,MULTI DWELL - PUBLIC HOUS,false,<18,M,BLACK,18-24,F,BLACK,1010876,182683,40.668067545000042,-73.904021986999965
211065733,03/14/2020,00:50:00,BROOKLYN,71,0,,false,,,,25-44,M,BLACK,997107,180384,40.661788000000058,-73.953659840999933
213108367,05/15/2020,02:25:00,BRONX,48,0,MULTI DWELL - APT BUILD,true,25-44,M,BLACK,25-44,M,BLACK,1013908,249734,40.852095535000046,-73.892796673999953
214432036,06/20/2020,01:40:00,BROOKLYN,71,0,HOSPITAL,false,,,,25-44,M,BLACK,999439,178174,40.655718343000046,-73.945259388999943
213973275,06/08/2020,22:20:00,BRONX,48,0,,false,,,,25-44,M,WHITE HISPANIC,1011663,246486,40.843187992000026,-73.900924947999954
212640534,05/03/2020,04:36:00,BRONX,40,0,,false,,,,25-44,M,WHITE HISPANIC,1006230,234035,40.809028744000045,-73.920601758999965
206909435,01/02/2020,21:12:00,BROOKLYN,88,2,MULTI DWELL - PUBLIC HOUS,false,18-24,M,BLACK,25-44,M,BLACK,989418,192713,40.695636146000027,-73.981364516999975
214693505,06/27/2020,12:34:00,BROOKLYN,75,0,,true,45-64,M,BLACK,18-24,M,BLACK,1015129,182067,40.666362952000043,-73.88869391999998
214693505,06/27/2020,12:34:00,BROOKLYN,75,0,,true,45-64,M,BLACK,25-44,F,BLACK,1015129,182067,40.666362952000043,-73.88869391999998
208393713,01/23/2020,01:20:00,MANHATTAN,18,0,,true,<18,M,WHITE HISPANIC,25-44,M,BLACK,986131,218090,40.765291116000071,-73.993211060999954
206898769,01/01/2020,02:35:00,BROOKLYN,77,0,,false,,,,18-24,M,BLACK,994341,185941,40.677044310000042,-73.963621254999964
211066097,03/13/2020,00:32:00,MANHATTAN,28,2,,false,25-44,M,BLACK,25-44,M,BLACK,998007,230362,40.798963998000033,-73.95031371999994
211066097,03/13/2020,00:32:00,MANHATTAN,28,2,,false,25-44,M,BLACK,45-64,F,BLACK,998007,230362,40.798963998000033,-73.95031371999994
214431177,06/20/2020,03:45:00,BRONX,42,0,,false,,,,25-44,M,BLACK,1011653,241428,40.829305283000053,-73.900981753999986
211066101,03/14/2020,12:21:00,BROOKLYN,75,2,MULTI DWELL - PUBLIC HOUS,false,,,,25-44,M,BLACK,1017184,179927,40.660481724000078,-73.881296856999938
213471602,05/22/2020,17:50:00,STATEN ISLAND,120,2,MULTI DWELL - PUBLIC HOUS,false,25-44,M,BLACK,<18,U,BLACK,951319,171306,40.636818967000067,-74.118653126999959
214612429,06/26/2020,01:43:00,BROOKLYN,79,2,MULTI DWELL - PUBLIC HOUS,false,,,,25-44,M,BLACK,999282,192769,40.695778596000025,-73.945792676999986
214693788,06/27/2020,03:35:00,QUEENS,100,0,,false,,,,25-44,M,BLACK,1040864,155333,40.592856795000046,-73.796153147999973
213772741,06/02/2020,11:30:00,BRONX,40,0,,false,25-44,M,BLACK,25-44,M,BLACK,1003550,235576,40.81326462100003,-73.930278450999936
214432033,06/20/2020,21:00:00,BRONX,46,0,,false,,,,18-24,M,WHITE HISPANIC,1010372,251078,40.855795583000031,-73.905573006999987
212099041,04/11/2020,19:40:00,BROOKLYN,77,0,,false,,,,25-44,M,BLACK,998097,184951,40.674321905000056,-73.950082117999955
214366723,06/19/2020,02:25:00,MANHATTAN,24,2,MULTI DWELL - PUBLIC HOUS,false,,,,18-24,M,BLACK,992402,227087,40.789981956000076,-73.970561912999983
214513455,06/23/2020,22:04:00,BROOKLYN,63,0,PVT HOUSE,false,,,,25-44,U,BLACK,1004029,167694,40.626943932000074,-73.928747485999963
214431184,06/20/2020,04:00:00,BRONX,43,0,,false,,,,25-44,M,BLACK HISPANIC,1021531,244069,40.836517891000028,-73.86527334699997
214431184,06/20/2020,04:00:00,BRONX,43,0,,false,,,,45-64,M,BLACK,1021531,244069,40.836517891000028,-73.86527334699997
212999143,05/12/2020,13:01:00,BROOKLYN,77,0,,true,,,,<18,M,BLACK,1003789,183568,40.670515149000039,-73.92956610799996
211865567,04/08/2020,21:12:00,QUEENS,101,0,,false,,,,<18,M,WHITE HISPANIC,1051162,155661,40.59368532700006,-73.759070379999969
214312559,06/17/2020,18:34:00,BROOKLYN,71,0,,false,,,,<18,M,BLACK,1003939,181925,40.666005148000067,-73.929030177999948
208071994,01/16/2020,15:21:00,MANHATTAN,9,0,,false,18-24,M,BLACK,25-44,M,BLACK,990662,204062,40.726785644000074,-73.97686757799994
214513451,06/23/2020,21:33:00,BROOKLYN,90,2,MULTI DWELL - PUBLIC HOUS,true,,,,25-44,M,WHITE HISPANIC,1000014,197754,40.709459978000041,-73.943141253999954
209974084,02/21/2020,02:30:00,QUEENS,101,0,,false,,,,18-24,M,BLACK,1052662,157077,40.597560496000028,-73.753654996999956
213778870,06/02/2020,22:35:00,BROOKLYN,73,0,,true,,,,25-44,M,BLACK,1008512,184865,40.674063439000065,-73.912535701999957
214694692,06/27/2020,07:34:00,MANHATTAN,20,2,MULTI DWELL - PUBLIC HOUS,false,25-44,F,BLACK,25-44,M,WHITE HISPANIC,987567,221008,40.773299847000033,-73.988025679999964
214694692,06/27/2020,07:34:00,MANHATTAN,20,2,MULTI DWELL - PUBLIC HOUS,false,25-44,M,BLACK,25-44,M,WHITE HISPANIC,987567,221008,40.773299847000033,-73.988025679999964
214729492,06/29/2020,22:31:00,BROOKLYN,90,0,,false,,,,25-44,M,BLACK,998016,196598,40.706290365000029,-73.950350330999981
214183640,06/12/2020,18:20:00,QUEENS,105,0,COMMERCIAL BLDG,false,,,,25-44,M,WHITE,1058444,201817,40.720314869000049,-73.732342316999961
213549526,05/26/2020,04:15:00,BRONX,50,0,MULTI DWELL - APT BUILD,false,,,,65+,M,BLACK,1011244,256820,40.871553006000056,-73.902397687999951
213943826,06/07/2020,14:31:00,BRONX,40,2,MULTI DWELL - PUBLIC HOUS,false,25-44,M,BLACK,25-44,M,BLACK HISPANIC,1006566,238688,40.821799082000041,-73.919372535999969
211991685,04/13/2020,21:27:00,BROOKLYN,73,2,MULTI DWELL - PUBLIC HOUS,true,25-44,M,BLACK,18-24,M,BLACK,1009656,181287,40.664239422000037,-73.908425010999963
207502263,01/06/2020,14:15:00,BRONX,50,2,MULTI DWELL - PUBLIC HOUS,false,45-64,M,BLACK HISPANIC,25-44,M,BLACK,1011678,259907,40.880024527000046,-73.900815813999941
206909436,01/02/2020,16:25:00,MANHATTAN,25,2,MULTI DWELL - PUBLIC HOUS,false,18-24,M,BLACK,25-44,M,BLACK,1002883,231248,40.80138689000006,-73.932700059999945
206909436,01/02/2020,16:25:00,MANHATTAN,25,2,MULTI DWELL - PUBLIC HOUS,false,25-44,M,BLACK,25-44,M,BLACK,1002883,231248,40.80138689000006,-73.932700059999945
214184458,06/14/2020,16:58:00,QUEENS,114,2,,false,,,,45-64,M,BLACK,1002928,221436,40.774455486000079,-73.93256480499997
213974312,06/08/2020,22:40:00,BROOKLYN,73,0,,false,,,,18-24,F,BLACK,1009279,179175,40.658443523000074,-73.909791752999979
213974312,06/08/2020,22:40:00,BROOKLYN,73,0,,false,,,,25-44,M,BLACK,1009279,179175,40.658443523000074,-73.909791752999979
213974312,06/08/2020,22:40:00,BROOKLYN,73,0,,false,,,,45-64,M,BLACK,1009279,179175,40.658443523000074,-73.909791752999979
213974312,06/08/2020,22:40:00,BROOKLYN,73,0,,false,,,,<18,M,BLACK,1009279,179175,40.658443523000074,-73.909791752999979
210395368,03/03/2020,03:10:00,BROOKLYN,79,0,,true,,,,25-44,M,BLACK,998225,186768,40.679308959000025,-73.949616902999935
209029422,02/04/2020,18:43:00,BROOKLYN,75,0,,true,18-24,F,BLACK,18-24,M,BLACK,1017108,182186,40.666682456000046,-73.88155977599996
209029422,02/04/2020,18:43:00,BROOKLYN,75,0,,true,18-24,M,BLACK,18-24,M,BLACK,1017108,182186,40.666682456000046,-73.88155977599996
208549977,01/25/2020,04:58:00,BROOKLYN,73,0,MULTI DWELL - APT BUILD,true,25-44,M,BLACK,25-44,M,BLACK,1009465,180957,40.663334191000047,-73.909114706999958
212196025,04/20/2020,01:35:00,MANHATTAN,23,2,MULTI DWELL - PUBLIC HOUS,false,,,,25-44,M,BLACK,999584,230371,40.79898610500004,-73.944617868999956
214366724,06/19/2020,01:36:00,QUEENS,103,0,COMMERCIAL BLDG,false,,,,25-44,M,BLACK,1040919,196773,40.706599944000061,-73.795606956999961
211597940,03/30/2020,01:20:00,BROOKLYN,69,0,,false,,,,25-44,M,BLACK,1009320,173536,40.642965583000034,-73.909664938999981
208237501,01/20/2020,19:30:00,BROOKLYN,79,2,MULTI DWELL - PUBLIC HOUS,true,25-44,M,BLACK,45-64,F,BLACK,1001215,193881,40.698827283000071,-73.938819046999981
211958806,04/11/2020,23:00:00,BRONX,42,0,,false,,,,25-44,M,BLACK HISPANIC,1015437,244318,40.83722494500006,-73.887294991999966
211912303,04/10/2020,04:39:00,BRONX,44,0,,false,25-44,M,BLACK,65+,M,WHITE HISPANIC,1008249,242113,40.831195316000048,-73.913279519999946
208187331,01/18/2020,21:52:00,BRONX,52,0,,false,,,,25-44,M,WHITE HISPANIC,1015477,257492,40.87338347900004,-73.887089069999945
210527845,03/04/2020,14:39:00,BROOKLYN,73,0,,false,,,,25-44,M,BLACK,1009011,183273,40.669692375000068,-73.910742629999959
208009527,01/15/2020,19:35:00,QUEENS,114,2,MULTI DWELL - PUBLIC HOUS,false,25-44,M,BLACK,25-44,M,BLACK,999530,214433,40.75524058600007,-73.944849148999936
214184465,06/13/2020,18:15:00,QUEENS,113,0,,false,,,,<18,M,BLACK,1043959,189514,40.686655742000028,-73.784706635999953
214215423,06/15/2020,22:11:00,BRONX,42,0,,false,25-44,M,WHITE HISPANIC,25-44,M,BLACK,1010750,241556,40.82965936100004,-73.904244200999983
214215423,06/15/2020,22:11:00,BRONX,42,0,,true,25-44,M,WHITE HISPANIC,25-44,M,BLACK,1010750,241556,40.82965936100004,-73.904244200999983
209713053,02/18/2020,00:25:00,BRONX,50,2,MULTI DWELL - PUBLIC HOUS,false,18-24,M,BLACK HISPANIC,25-44,M,WHITE HISPANIC,1009548,258693,40.876698837000049,-73.908522937999976
209713053,02/18/2020,00:25:00,BRONX,50,2,MULTI DWELL - PUBLIC HOUS,false,18-24,M,WHITE HISPANIC,25-44,M,WHITE HISPANIC,1009548,258693,40.876698837000049,-73.908522937999976
212998636,05/11/2020,23:50:00,MANHATTAN,26,2,MULTI DWELL - PUBLIC HOUS,false,,,,18-24,M,WHITE HISPANIC,996279,235478,40.813008529000058,-73.956545768999945
210757630,03/09/2020,21:53:00,BRONX,42,2,MULTI DWELL - PUBLIC HOUS,false,,,,25-44,M,BLACK,1009945,244103,40.83665251900004,-73.907143294999969
214016090,06/09/2020,21:30:00,QUEENS,105,0,,false,,,,18-24,M,BLACK,1056036,179966,40.660359027000027,-73.741262098999982
214449047,06/22/2020,08:40:00,BROOKLYN,73,2,MULTI DWELL - PUBLIC HOUS,true,,,,45-64,M,BLACK,1008878,184164,40.67213834100005,-73.911218814999984
210220409,02/27/2020,22:00:00,QUEENS,113,0,,false,,,,25-44,M,BLACK,1048062,194225,40.69955767600004,-73.769867746999978
214359653,06/18/2020,23:20:00,BROOKLYN,77,2,MULTI DWELL - PUBLIC HOUS,false,,,,18-24,M,BLACK,1001160,184534,40.673172014000045,-73.939040854999973
213973277,06/08/2020,22:38:00,BROOKLYN,81,0,,false,,,,25-44,M,ASIAN / PACIFIC ISLANDER,1004426,187539,40.681413218000046,-73.927257926999971
213973277,06/08/2020,22:38:00,BROOKLYN,81,0,,false,,,,25-44,M,BLACK,1004426,187539,40.681413218000046,-73.927257926999971
214693794,06/28/2020,03:23:00,BROOKLYN,79,2,MULTI DWELL - PUBLIC HOUS,false,,,,18-24,F,BLACK,999849,193276,40.697169212000063,-73.943746774999966
214693794,06/28/2020,03:23:00,BROOKLYN,79,2,MULTI DWELL - PUBLIC HOUS,false,,,,18-24,M,BLACK,999849,193276,40.697169212000063,-73.943746774999966
213724264,05/31/2020,01:30:00,BROOKLYN,60,2,MULTI DWELL - PUBLIC HOUS,false,,,,18-24,M,BLACK,988594,154998,40.592117026000039,-73.984360318999961
208378499,01/22/2020,12:45:00,BRONX,52,0,,false,25-44,M,BLACK HISPANIC,25-44,M,WHITE,1009555,253180,40.861567319000073,-73.908518443999981
213724261,05/31/2020,00:14:00,BROOKLYN,67,0,PVT HOUSE,false,,,,18-24,M,BLACK,997366,172348,40.639730546000067,-73.952741929999945
212640102,05/02/2020,15:18:00,BRONX,49,0,,false,,,,25-44,M,WHITE HISPANIC,1021469,254216,40.864368635000062,-73.865441077999947
212640102,05/02/2020,15:18:00,BRONX,49,0,,true,,,,25-44,M,WHITE HISPANIC,1021469,254216,40.864368635000062,-73.865441077999947
212640102,05/02/2020,15:18:00,BRONX,49,0,,false,,,,45-64,M,WHITE HISPANIC,1021469,254216,40.864368635000062,-73.865441077999947
212640102,05/02/2020,15:18:00,BRONX,49,0,,true,,,,45-64,M,WHITE HISPANIC,1021469,254216,40.864368635000062,-73.865441077999947
214693792,06/27/2020,02:50:00,BROOKLYN,69,0,,false,18-24,M,BLACK,18-24,M,BLACK,1012273,178202,40.655763884000066,-73.899004809999951
214693792,06/27/2020,02:50:00,BROOKLYN,69,0,,false,18-24,M,BLACK,25-44,M,BLACK,1012273,178202,40.655763884000066,-73.899004809999951
213050251,05/13/2020,17:58:00,BROOKLYN,71,0,MULTI DWELL - APT BUILD,false,,,,<18,M,BLACK,1003322,182443,40.667428293000057,-73.93125275899996
208531435,01/25/2020,01:30:00,MANHATTAN,28,0,RESTAURANT/DINER,false,,,,25-44,M,BLACK,999393,233707,40.808142838000038,-73.945300202999988
214467577,06/22/2020,19:00:00,MANHATTAN,24,0,MULTI DWELL - APT BUILD,true,65+,M,BLACK HISPANIC,45-64,F,WHITE HISPANIC,990173,227127,40.790093520000028,-73.978611525999952
214778104,06/30/2020,09:00:00,BROOKLYN,79,0,STORE UNCLASSIFIED,false,,,,25-44,M,BLACK,1000212,190859,40.690534459000048,-73.942443414999957
214183639,06/12/2020,23:00:00,BRONX,47,0,,false,,,,18-24,F,BLACK,1021731,263219,40.889077955000062,-73.864443483999935
214183639,06/12/2020,23:00:00,BRONX,47,0,,true,,,,18-24,F,BLACK,1021731,263219,40.889077955000062,-73.864443483999935
214183639,06/12/2020,23:00:00,BRONX,47,0,,false,,,,18-24,M,BLACK,1021731,263219,40.889077955000062,-73.864443483999935
214183639,06/12/2020,23:00:00,BRONX,47,0,,true,,,,18-24,M,BLACK,1021731,263219,40.889077955000062,-73.864443483999935
214183639,06/12/2020,23:00:00,BRONX,47,0,,false,,,,<18,M,BLACK,1021731,263219,40.889077955000062,-73.864443483999935
214183639,06/12/2020,23:00:00,BRONX,47,0,,true,,,,<18,M,BLACK,1021731,263219,40.889077955000062,-73.864443483999935
212823697,05/07/2020,14:32:00,BRONX,44,0,,false,18-24,M,WHITE HISPANIC,25-44,M,BLACK HISPANIC,1007138,245060,40.839286927000046,-73.917284130999974
214431173,06/21/2020,10:28:00,BROOKLYN,75,0,,false,,,,25-44,M,BLACK,1015410,183284,40.669702359000041,-73.887675393999984
211830261,04/07/2020,16:44:00,BROOKLYN,75,0,,false,,,,25-44,M,BLACK,1015160,183234,40.669565997000063,-73.888576825999962
206931577,01/05/2020,21:57:00,BROOKLYN,79,0,,false,45-64,M,WHITE HISPANIC,25-44,M,BLACK,999215,189479,40.686748418000036,-73.946041602999969
212775223,05/06/2020,15:12:00,BROOKLYN,79,2,MULTI DWELL - PUBLIC HOUS,false,,,,25-44,M,BLACK,997621,194157,40.699590998000076,-73.951779858999942
213747897,06/01/2020,15:20:00,MANHATTAN,34,0,,false,,,,25-44,M,BLACK HISPANIC,1003017,249041,40.850223321000044,-73.932166294999945
214607780,06/25/2020,17:03:00,BROOKLYN,81,2,MULTI DWELL - PUBLIC HOUS,false,,,,18-24,M,BLACK,1002438,189695,40.687335253000072,-73.934419734999949
211066104,03/15/2020,07:05:00,BROOKLYN,73,0,MULTI DWELL - APT BUILD,false,18-24,M,BLACK,45-64,M,BLACK,1008795,178153,40.655639713000028,-73.911539906999963
210709521,03/08/2020,05:00:00,MANHATTAN,9,2,MULTI DWELL - PUBLIC HOUS,false,45-64,M,BLACK,<18,M,WHITE HISPANIC,990324,202686,40.723009095000066,-73.97808828999996
211066098,03/14/2020,00:01:00,STATEN ISLAND,121,2,MULTI DWELL - PUBLIC HOUS,false,,,,25-44,M,BLACK,942825,166367,40.623226819000081,-74.149226972999941
213942729,06/07/2020,21:24:00,BROOKLYN,88,2,MULTI DWELL - PUBLIC HOUS,true,,,,25-44,M,BLACK,990098,192781,40.695822366000073,-73.978912230999981
213723896,05/29/2020,17:30:00,BROOKLYN,69,0,PVT HOUSE,false,,,,18-24,M,BLACK,1009794,171557,40.637532300000032,-73.90796443499994
209099251,02/05/2020,04:02:00,QUEENS,101,0,MULTI DWELL - APT BUILD,false,,,,25-44,M,BLACK,1055616,156528,40.596030314000075,-73.743023724999944
212400497,04/25/2020,16:34:00,BROOKLYN,73,0,,false,,,,25-44,M,BLACK,1008245,183796,40.671130002000041,-73.913502054999981
213099074,05/14/2020,17:55:00,BRONX,41,0,,false,,,,25-44,M,WHITE HISPANIC,1015252,236829,40.816670440000053,-73.887998164999942
213187660,05/15/2020,21:49:00,BROOKLYN,79,0,,false,,,,25-44,F,BLACK,1000638,188057,40.682842833000052,-73.94091409899994
213187660,05/15/2020,21:49:00,BROOKLYN,79,0,,false,,,,45-64,M,BLACK,1000638,188057,40.682842833000052,-73.94091409899994
